% Parse By Nerea.P and Jdihadi.A 
%
@RELATION mysteriousx4

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2}

@DATA
773880,613812,0
712195,635851,0
734479,530668,0
796696,552631,0
802570,557860,0
759801,574638,0
611673,731519,0
842911,560754,0
773938,597765,0
735213,642892,0
769643,571853,0
712381,547153,0
770084,550236,0
778714,570415,0
771237,587890,0
814843,590897,0
770241,580079,0
742369,576142,0
834517,457421,0
763118,519015,0
862731,569512,0
766736,582036,0
719770,622489,0
736289,679880,0
770747,561371,0
660253,640842,0
776419,547169,0
631145,682159,0
767156,607750,0
756026,552234,0
677312,579014,0
771010,593554,0
819389,533417,0
674058,679115,0
826106,543973,0
699745,575506,0
715631,547320,0
832168,567785,0
764762,685628,0
703773,565446,0
816830,580968,0
767753,637925,0
738727,647264,0
759530,661171,0
772932,536645,0
772215,597651,0
762835,596611,0
875686,451474,0
841309,410606,0
785779,637279,0
749338,484977,0
739207,505256,0
722878,560322,0
772430,604789,0
786065,542927,0
801787,565250,0
826279,544845,0
729671,574520,0
773133,624466,0
745866,558051,0
754695,525319,0
763104,572488,0
850126,570795,0
795930,460847,0
728413,592603,0
834497,572466,0
722582,573314,0
684000,562012,0
750279,607796,0
805300,603049,0
775138,539533,0
791838,575249,0
716147,583880,0
926950,446048,0
771831,563871,0
811261,526749,0
793145,525340,0
754368,628556,0
808163,624269,0
720240,566114,0
750125,579854,0
805651,546553,0
777656,553842,0
753906,484765,0
765793,585161,0
815738,485983,0
823931,567654,0
766709,605853,0
635548,699176,0
757945,542948,0
794120,636251,0
647287,628210,0
769994,571384,0
768523,561629,0
877133,547612,0
840514,411288,0
779767,448684,0
713744,551134,0
767817,661004,0
846548,549289,0
811593,582510,0
828379,465308,0
777031,514131,0
778604,559523,0
744968,486452,0
683143,634673,0
771093,553692,0
768700,559954,0
805970,625033,0
696415,547411,0
756238,579965,0
745840,531286,0
770255,571907,0
769380,598177,0
751038,671073,0
741229,535706,0
892175,485754,0
746519,497355,0
721485,531989,0
715447,550724,0
746217,606409,0
769480,549788,0
790941,589916,0
763708,543874,0
831462,557743,0
786775,553747,0
800785,554810,0
853896,420105,0
691069,590119,0
797848,599884,0
760428,582002,0
768813,570097,0
780732,615762,0
780872,573032,0
873945,423452,0
757088,513954,0
828476,594769,0
779153,482076,0
802612,570162,0
805455,599646,0
656556,720917,0
767444,566071,0
770331,590030,0
768878,507714,0
832268,582208,0
771066,592295,0
836197,552926,0
772475,586151,0
767571,542067,0
725691,573435,0
932954,456629,0
746404,711452,0
765583,570899,0
841887,513856,0
696538,696990,0
763865,525749,0
751244,524922,0
755794,534603,0
774398,541648,0
786166,531223,0
760484,555851,0
794359,442380,0
767497,530230,0
765674,547377,0
766487,615168,0
770186,570034,0
724405,596997,0
741521,624698,0
736043,575664,0
754270,574092,0
780043,626074,0
826556,495674,0
765115,543527,0
778841,577293,0
821119,600896,0
763334,562622,0
763362,545264,0
802089,572539,0
770224,580983,0
713850,565668,0
729229,656442,0
808011,526912,0
753770,532969,0
813584,452535,0
768888,513490,0
773585,571316,0
770153,576772,0
675876,594402,0
700414,596242,0
809824,604728,0
713623,563676,0
747664,687303,0
795367,524976,0
759766,496426,0
772167,575530,0
691178,637530,0
806470,557024,0
841886,548502,0
697742,682459,0
766624,480299,0
775883,629334,0
776923,542503,0
726266,621222,0
798455,647762,0
791208,562409,0
794221,553151,0
769642,572866,0
764530,582616,0
731035,517053,0
678239,585670,0
887914,516552,0
902384,467551,0
766160,581496,0
507342,507826,0
407233,321705,0
505315,459361,0
413304,461127,0
537646,552727,0
550814,440592,0
627626,437563,0
493799,488923,0
524073,555809,0
548307,564277,0
600922,471138,0
383640,479201,0
623516,534192,0
497445,517730,0
496584,457319,0
556821,562328,0
556031,506305,0
543912,507750,0
530528,521192,0
573150,513491,0
552654,637202,0
620495,428656,0
449927,418468,0
558582,492568,0
487046,528989,0
641704,492995,0
391809,499058,0
551329,460359,0
503840,504768,0
506446,575339,0
501674,511395,0
536193,514278,0
511706,546945,0
530609,519390,0
524317,678779,0
434406,489351,0
610606,519333,0
556111,510733,0
529448,548683,0
525774,502451,0
501115,574862,0
582812,444344,0
427697,518628,0
527488,524251,0
576676,558667,0
392971,437176,0
595639,506294,0
673248,638685,0
331571,442023,0
506446,552067,0
535487,513836,0
517549,535083,0
567307,513301,0
534817,490837,0
514313,548584,0
419307,423248,0
483136,561194,0
457792,477441,0
615169,520233,0
588062,722020,0
537278,525479,0
606094,538458,0
563012,484299,0
436934,590714,0
476769,401754,0
545129,554035,0
549834,520672,0
540369,603363,0
574235,532954,0
492411,536415,0
522505,559713,0
475582,515989,0
521244,517978,0
415698,343575,0
524359,520998,0
533018,514532,0
594329,578773,0
626757,418320,0
434736,456267,0
473205,567062,0
485844,491621,0
602465,665291,0
532480,397800,0
509009,524237,0
396464,430921,0
557139,638823,0
563876,476543,0
492331,329547,0
691937,540883,0
526445,431813,0
530297,510996,0
368014,467318,0
662278,588205,0
535998,510130,0
721721,579313,0
538144,527817,0
543318,433657,0
531081,505475,0
525480,470533,0
544322,539275,0
624814,477052,0
564353,537709,0
515310,489001,0
505774,597111,0
508929,447377,0
537435,518277,0
618747,512079,0
619548,576302,0
550042,495010,0
508908,542113,0
493040,610654,0
505802,514831,0
379681,464195,0
584712,513687,0
523713,368083,0
717549,573519,0
634635,457362,0
327776,430947,0
471065,486213,0
631428,453515,0
550185,419287,0
671560,553156,0
526327,510705,0
514459,474959,0
555214,652599,0
557726,449203,0
506910,417193,0
561601,655014,0
535037,538496,0
443964,518211,0
561735,565183,0
612711,483342,0
536168,593239,0
574904,492447,0
706633,500257,0
616824,483034,0
421929,525157,0
633108,495300,0
558744,487094,0
641657,534263,0
521716,469544,0
642297,546463,0
536465,514155,0
483024,505121,0
507483,642126,0
654944,512336,0
530556,583551,0
535735,455471,0
459232,509773,0
509227,510027,0
579013,568875,0
537184,514385,0
514910,581551,0
390773,517121,0
707247,692114,0
629205,571003,0
392924,418507,0
518862,460164,0
553121,463889,0
527402,481730,0
537794,465826,0
545617,507812,0
514547,354714,0
596390,470150,0
542544,670350,0
411476,478072,0
548496,542527,0
530371,442949,0
562919,466283,0
384965,520358,0
542660,415319,0
446724,418053,0
521826,539922,0
500522,444684,0
547824,513124,0
523366,349317,0
669382,622853,0
498289,560236,0
557062,551099,0
532850,483143,0
529669,391801,0
555156,616184,0
523911,563334,0
614313,512636,0
535921,524584,0
517971,490561,0
533342,545244,0
628221,492886,0
592768,437612,0
514411,507954,0
548144,543763,0
658852,516285,0
558772,474053,0
439266,514876,0
453660,583238,0
528619,414018,0
620940,515288,0
592644,447770,0
665560,587722,0
538486,501453,0
575713,547079,0
447161,503624,0
437757,504465,0
506137,516187,0
549939,514708,0
428588,495863,0
440070,431954,0
427192,454401,0
595955,448883,0
566632,571432,0
529228,479703,0
642908,437101,0
576588,449472,0
452814,539713,0
484694,556198,0
574322,503159,0
533697,425762,0
662663,579578,0
579721,620562,0
644032,492865,0
530674,549191,0
654563,448534,0
569518,658501,0
491150,568491,0
499702,602675,0
540199,525627,0
518871,530372,0
519772,512092,0
495069,558840,0
610168,473312,0
530508,509943,0
528815,548497,0
547400,580231,0
540575,508956,0
536022,681527,0
509386,514356,0
442157,514327,0
455969,529901,0
578389,637490,0
501408,554461,0
449326,548659,0
426390,476270,0
578297,438081,0
536133,478890,0
631256,536315,0
536266,417580,0
552646,653294,0
478997,530529,0
579481,545046,0
561136,499622,0
433465,541843,0
547819,509824,0
588390,514592,0
537265,523436,0
623891,518302,0
502162,475393,0
513366,506908,0
498553,524570,0
532126,539313,0
436829,530260,0
445445,517062,0
510342,532705,0
559130,699277,0
569202,355912,0
532096,492217,0
538874,585741,0
571302,510879,0
462368,373002,0
590209,519161,0
534278,560683,0
602584,501046,0
497675,566698,0
647949,639119,0
661501,515121,0
331898,459412,0
477908,439219,0
569312,556969,0
604984,462344,0
590561,542378,0
424083,401992,0
587267,470494,0
537426,518616,0
535399,650759,0
644770,580348,0
436870,510435,0
542440,516559,0
471385,533078,0
566938,516511,0
560934,525064,0
634238,464822,0
405718,510821,0
468275,548543,0
609259,544756,0
550059,460252,0
520106,512491,0
560509,513425,0
549177,577884,0
666779,488573,0
595726,525979,0
554907,560323,0
501015,550311,0
541541,546851,0
559267,647895,0
544710,509398,0
605972,560476,0
620236,415424,0
536797,577800,0
527363,634845,0
539151,491681,0
513036,530311,0
470750,553802,0
541110,520812,0
420510,533279,0
532592,508259,0
535298,557140,0
539214,632212,0
588428,589223,0
511194,356250,0
452680,452651,0
514174,514409,0
515426,479004,0
523183,527114,0
457357,528230,0
649812,313847,0
618591,278125,0
683175,252124,0
709267,220765,0
766437,353886,0
687168,243646,0
617465,290666,0
674378,326048,0
667889,204882,0
655316,228037,0
656975,298291,0
662650,292592,0
668413,270302,0
725090,333897,0
686624,386880,0
685899,286355,0
620490,132840,0
728887,321179,0
745131,289604,0
664894,271730,0
660553,303353,0
662612,365301,0
724334,300067,0
645743,261927,0
663057,220725,0
746598,300052,0
581756,215392,0
632481,251544,0
697431,253349,0
630032,290172,0
615142,190732,0
690314,270247,0
608218,264347,0
675743,339044,0
668314,257531,0
689918,278913,0
614320,248467,0
640730,257203,0
652535,220991,0
700633,284329,0
738833,286926,0
631365,134292,0
649665,236202,0
654001,294570,0
675345,223698,0
600666,216990,0
663020,283060,0
607893,199432,0
657676,245263,0
637104,229550,0
669739,261458,0
659205,270591,0
677369,246721,0
695340,262248,0
628740,219112,0
655619,300069,0
706575,276336,0
628573,288863,0
614661,256208,0
710835,256297,0
677094,227490,0
704941,239659,0
671815,261208,0
678594,215094,0
737956,289062,0
655673,284234,0
663363,270074,0
661212,297315,0
649917,358715,0
609490,242270,0
663738,248875,0
734716,277971,0
676032,265825,0
696886,344064,0
592761,207368,0
619888,177693,0
677749,211440,0
674483,261546,0
667907,257757,0
657386,358879,0
697678,243116,0
661638,163860,0
620405,286337,0
678200,245887,0
598044,201746,0
718642,420283,0
672371,284912,0
665364,284109,0
614719,254179,0
674632,268554,0
652077,299823,0
671005,245768,0
714750,345118,0
667869,327110,0
662311,296406,0
661927,282689,0
573471,220447,0
677451,251232,0
699826,301931,0
705617,241173,0
643589,325753,0
657311,291295,0
700826,248226,0
669354,259224,0
656264,222613,0
636816,238656,0
722062,263794,0
754004,391359,0
681544,270355,0
624130,248440,0
734116,274569,0
719360,252168,0
677826,242527,0
672397,270701,0
670207,251985,0
580988,185193,0
637459,219265,0
689734,354204,0
696294,225393,0
615674,258731,0
655098,289182,0
655147,286433,0
706110,217446,0
669689,263240,0
713142,286092,0
661283,254949,0
661289,266240,0
740474,393288,0
594986,244995,0
651548,237370,0
685845,209394,0
672224,187577,0
630557,196815,0
688132,312539,0
629464,241145,0
688147,241322,0
680671,253973,0
667294,268427,0
677095,228967,0
674192,244563,0
