% Parse By Nerea.P and Jdihadi.A 
%
@RELATION mysteriousx3

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2}

@DATA
493179,348266,0
448285,383411,0
538627,245982,0
577626,300093,0
599136,285098,0
580588,470941,0
589063,292592,0
535169,347166,0
442259,351081,0
552676,353201,0
557135,307282,0
547156,278823,0
648989,319239,0
538545,105608,0
536255,382070,0
538795,308472,0
688776,298590,0
604897,299886,0
596667,288877,0
537465,294198,0
484331,299124,0
565461,223156,0
490282,326267,0
616559,338123,0
540171,306910,0
537262,225820,0
461359,283077,0
530835,203304,0
533538,319070,0
536194,244960,0
584091,285569,0
560861,292296,0
527175,215315,0
535478,294538,0
551990,334896,0
545264,319021,0
573206,327671,0
500889,295590,0
520494,242148,0
414026,299075,0
522811,295182,0
529733,285169,0
522442,383698,0
534217,355722,0
530430,311217,0
531068,336789,0
575388,178358,0
503135,331631,0
482534,370612,0
549422,231703,0
542195,295674,0
683753,249529,0
603889,234059,0
614879,299100,0
566047,378401,0
484969,351620,0
565417,305157,0
539702,232974,0
492940,219360,0
529510,287347,0
512428,308242,0
528214,266185,0
531277,334985,0
634612,357541,0
542633,266877,0
564283,311515,0
523286,416925,0
538268,295987,0
522533,163402,0
619722,343547,0
546521,329696,0
499942,188515,0
545817,338665,0
535074,433770,0
533763,289860,0
686472,332736,0
645635,298103,0
595205,362969,0
636131,336508,0
527647,286548,0
559517,326597,0
520044,230193,0
520808,299213,0
537581,292387,0
541691, 95884,0
636836,342507,0
521670,270133,0
567928,259953,0
615428,239620,0
436605,281804,0
564784,287256,0
566297,187989,0
533351,352122,0
609507,378023,0
453287,424090,0
422255,179596,0
488210,278173,0
527208,296696,0
533457,295648,0
580581,261664,0
533095,290738,0
654697,144045,0
684938,261040,0
571180,306305,0
532880,295365,0
505703,301345,0
523560,306539,0
494118,400747,0
547546,217023,0
616933,393383,0
415506,198224,0
488534,301792,0
531599,303546,0
510379,262573,0
520593,402733,0
552878,319766,0
532894,296515,0
495733,339423,0
581647,350732,0
489682,376823,0
647473,303489,0
563884,283020,0
540386,348293,0
495872,218426,0
500610,376119,0
598550,391808,0
368612,331490,0
461280,372503,0
540215,229031,0
435839,276580,0
521831,294142,0
660355,314646,0
491898,267762,0
527118,293053,0
535139,399611,0
552769,313298,0
528063,366384,0
569449,264961,0
547075,303100,0
498186,304211,0
488591,290758,0
541269,296900,0
563655,247428,0
591571,348966,0
548396,125826,0
599686,310900,0
444592,247418,0
524163,243683,0
532371,290285,0
547630,337221,0
632963,456865,0
554789,321219,0
524836,393047,0
535956,333791,0
562792,434362,0
583604,309859,0
624073,373629,0
614267,251823,0
434763,289781,0
572836,210288,0
485255,356620,0
466362,280073,0
519332,290754,0
631827,314330,0
503934,290512,0
536105,225052,0
548647,294270,0
516251,387620,0
512642,290502,0
537178,289768,0
562513,245511,0
610437,311903,0
436488,382292,0
622508,313736,0
563940,339322,0
629531,283631,0
489433,331899,0
563815,325553,0
483882,365421,0
498939,237815,0
344048,265555,0
549643,296479,0
482375,344287,0
392826,143091,0
620514,294905,0
613367,265499,0
561324,272806,0
634361,276460,0
518284,296575,0
526572,291968,0
512400,338371,0
498955,289386,0
395828,212070,0
603534,307230,0
539678,317944,0
547744,217903,0
341390,170749,0
434482,302028,0
536941,231171,0
570112,307256,0
397352,412982,0
533388,296437,0
476472,299120,0
536378,328570,0
519545,369431,0
530046,284310,0
404084,407720,0
528127,275458,0
535946,315189,0
638697,306716,0
547681,233013,0
582388,313000,0
389787,197861,0
514456,289348,0
551915,293823,0
558960,300689,0
523353,319429,0
530333,265270,0
536205,287798,0
483126,342645,0
585377,333764,0
579703,136583,0
447325,349219,0
514185,337302,0
548084,202488,0
543529,264577,0
605608,280993,0
532875,295207,0
506041,304669,0
619241,320947,0
512187,407952,0
478925,281896,0
551123,183877,0
563506,245901,0
537664,222608,0
561522,313998,0
510526,325725,0
549070,227118,0
514531,247092,0
600756,309087,0
602230,126147,0
466134,455217,0
508505,430546,0
520792,293439,0
492250,403947,0
567156,323051,0
610479,314538,0
537582,246686,0
529866,275459,0
518398,389173,0
439219,305769,0
755752,335311,0
553330,320394,0
533907,289515,0
546979,299981,0
520972,294834,0
480845,384812,0
617386,266256,0
548048,274321,0
387690,265578,0
393136,302875,0
533757,290880,0
536245,220478,0
528593,294072,0
647942,395074,0
515797,448174,0
410194,277834,0
476695,382107,0
564312,205721,0
549342,411309,0
582131,300010,0
597907,260427,0
508117,391045,0
464185,286487,0
524685,310662,0
264404,357298,0
226420,347645,0
301584,484701,0
228386,347570,0
295514,442073,0
119237,315629,0
286222,376096,0
224557,357528,0
229653,346884,0
227940,242348,0
217536,361207,0
166298,217280,0
232238,349933,0
227348,356313,0
328889,352611,0
222327,347485,0
246709,316959,0
273073,299054,0
286106,362861,0
220529,365323,0
256074,309931,0
264793,360923,0
230190,416636,0
229642,338813,0
266563,324261,0
205058,372663,0
256929,337924,0
184645,349901,0
238926,337428,0
213790,219209,0
198162,444339,0
271332,203534,0
254057,272621,0
236011,350191,0
223050,397693,0
196320,258844,0
188508,371731,0
251640,310877,0
197098,390774,0
279201,307552,0
228641,346369,0
232463,207520,0
215408,353411,0
197699,325673,0
225535,347488,0
223118,344592,0
227260,372484,0
223804,319104,0
276373,320376,0
126293,462324,0
257723,338206,0
196419,397960,0
256655,386767,0
211767,347459,0
233935,408435,0
219433,343843,0
328489,362098,0
216764,336413,0
283787,345560,0
206122,342135,0
308641,318672,0
191063,340940,0
220477,215001,0
193117,355634,0
233582,339645,0
298790,307365,0
254772,325039,0
199139,246625,0
232101,364618,0
165557,344125,0
200291,350453,0
279004,377770,0
136579,426660,0
178574,341671,0
348964,261568,0
176375,310548,0
225146,343352,0
218900,394333,0
174178,346242,0
189209,368298,0
213526,351511,0
278332,369892,0
124967,374172,0
145106,356393,0
263702,349555,0
242357,281579,0
196507,302594,0
235398,256579,0
179703,329666,0
252133,336836,0
212100,345133,0
357867,255601,0
268993,177857,0
190742,359153,0
272039,333050,0
235179,319398,0
220373,361237,0
207257,343505,0
261345,345099,0
248217,266860,0
219286,292775,0
278913,352104,0
180721,371540,0
234054,342531,0
219462,331808,0
186211,270417,0
333464,332046,0
219487,293942,0
198284,360542,0
263157,414996,0
209979,326797,0
219674,281849,0
241250,360988,0
251982,346274,0
295106,328152,0
244446,439979,0
244463,356541,0
257104,266224,0
245308,352623,0
226561,347572,0
214654,346206,0
184850,292744,0
276187,201809,0
233299,372316,0
252853,342369,0
140876,300973,0
329348,507857,0
266727,281807,0
308196,371865,0
261807,379004,0
230552,341659,0
255093,423038,0
216082,369167,0
243297,357739,0
245365,355382,0
233763,345373,0
183136,433352,0
185146,329672,0
227834,341863,0
219920,346857,0
248284,275787,0
219617,288995,0
196945,355289,0
188942,354918,0
229323,350180,0
190109,282009,0
222190,308575,0
246569,345039,0
236282,328486,0
242028,345990,0
222355,344824,0
202963,417895,0
193128,348751,0
206077,318186,0
233449,301155,0
200034,328033,0
222920,381430,0
149789,243552,0
209926,397604,0
231481,500405,0
246759,390068,0
267004,310665,0
249073,439033,0
323473,291395,0
220185,482077,0
271943,300583,0
233985,366440,0
229253,349235,0
182539,290559,0
201503,428888,0
219956,265701,0
238634,328278,0
278852,327923,0
159883,322421,0
268982,381670,0
274605,340965,0
269363,404277,0
236795,377812,0
316661,417975,0
226372,388051,0
235961,344110,0
221454,344475,0
201847,451764,0
206533,328918,0
219770,313056,0
178050,267605,0
199228,277810,0
206458,356138,0
272477,402275,0
183520,371884,0
278131,332217,0
234411,357284,0
101408,321457,0
223793,346327,0
245572,375610,0
209720,356137,0
116163,330871,0
280123,331964,0
228901,351782,0
229632,352050,0
229522,350203,0
234737,330022,0
299383,292149,0
241420,314600,0
215708,337534,0
279932,335916,0
204506,269686,0
245255,370327,0
228996,341481,0
363589,357586,0
217530,341051,0
363949,332854,0
233596,362139,0
230453,310245,0
208073,384064,0
236598,332936,0
260866,266754,0
245465,420584,0
310774,380404,0
197970,414038,0
244794,300356,0
235774,352079,0
277386,309185,0
227426,358565,0
292683,445089,0
196815,441484,0
232317,330706,0
105690,358077,0
152044,331168,0
228543,346860,0
312535,315330,0
223088,270467,0
211680,365202,0
224392,346788,0
228304,376824,0
190716,411597,0
314483,416009,0
279953,322349,0
239402,354643,0
177669,327160,0
249445,361544,0
132182,385315,0
197803,344224,0
247759,424567,0
229862,358857,0
227572,288255,0
239186,339323,0
209836,346987,0
242935,342404,0
222667,296327,0
258815,338749,0
165115,322507,0
227791,347022,0
238928,328262,0
173762,309330,0
223541,364277,0
200824,367232,0
163513,363078,0
247029,490336,0
234867,403744,0
217593,282895,0
228725,346997,0
192530,309373,0
177842,329276,0
198901,345538,0
227677,527817,0
102316,370232,0
227672,297477,0
232210,340794,0
270211,408308,0
234540,361720,0
225547,270769,0
225752,346903,0
259073,210513,0
307494,281474,0
269960,353929,0
218504,270228,0
259911,399400,0
238239,279840,0
244452,330108,0
179560,259579,0
201153,321376,0
233531,313220,0
315974,310747,0
271600,323443,0
230483,347016,0
233063,371831,0
201771,334785,0
169745,346890,0
246365,347212,0
267650,332300,0
228105,361347,0
219299,372849,0
197960,267785,0
222005,308277,0
226786,334204,0
158102,347643,0
198946,315839,0
121432,241527,0
289336,428782,0
202569,391660,0
265331,377856,0
232543,337960,0
220787,341925,0
254331,344749,0
207068,337958,0
232141,347122,0
283075,357110,0
232108,343102,0
197323,318977,0
229156,350225,0
182468,348573,0
272570,253563,0
325935,430270,0
157496,375183,0
190296,395802,0
397836,451809,0
465078,380683,0
419895,397286,0
513498,420937,0
413875,378194,0
444201,406302,0
555299,378527,0
447360,376884,0
409126,386981,0
434534,389408,0
512946,381757,0
501537,380646,0
453944,362044,0
443660,407675,0
437974,405509,0
388242,475514,0
358059,391443,0
441441,411355,0
363209,379360,0
436718,413914,0
431347,407701,0
446850,421310,0
460971,429408,0
454508,403061,0
447687,409404,0
440730,400777,0
452901,394088,0
418521,448005,0
537585,390939,0
619057,340483,0
447125,360599,0
372230,371262,0
328130,446897,0
503964,439408,0
399097,364848,0
429977,440501,0
420668,388181,0
437722,408851,0
362992,439857,0
433941,402961,0
436836,377938,0
442233,466274,0
399893,436877,0
434707,402512,0
435441,429737,0
428531,389063,0
416275,377374,0
368855,418447,0
443239,409674,0
446457,385648,0
527224,334681,0
468751,404521,0
435477,403923,0
493777,378624,0
408267,395976,0
418653,459821,0
456690,436979,0
513085,373467,0
443605,452201,0
433905,421673,0
451709,335221,0
463191,343383,0
442327,403544,0
449828,430854,0
483337,373974,0
496087,430012,0
416066,423502,0
429669,413829,0
507592,361379,0
473524,375325,0
387216,467206,0
461278,355267,0
411074,396258,0
401072,428948,0
439059,429163,0
409656,383439,0
445423,404289,0
479266,435870,0
398425,444795,0
503190,443256,0
447769,400101,0
406757,396497,0
417486,410808,0
416679,441802,0
424026,427143,0
427387,393414,0
487193,439609,0
498543,395123,0
454194,376470,0
503531,362006,0
444496,384483,0
471752,436776,0
455800,415339,0
440998,406810,0
455274,417327,0
453680,454340,0
479591,459513,0
414416,464729,0
473112,411502,0
440987,407233,0
367880,393080,0
439622,341205,0
473465,386966,0
451151,399928,0
314133,398666,0
454437,398575,0
378416,414520,0
438578,417942,0
426064,440155,0
396121,380196,0
439340,427027,0
465444,335111,0
508430,431170,0
452024,409597,0
428145,400869,0
441372,410131,0
370892,405683,0
440651,379935,0
467688,423568,0
444685,428707,0
537925,369892,0
452709,399097,0
422739,380163,0
519970,377994,0
463873,428879,0
483307,378980,0
421557,364612,0
479139,430705,0
408082,418484,0
463626,377882,0
420587,395736,0
510144,426821,0
369720,430916,0
436661,367892,0
496502,385256,0
453970,407749,0
405167,431114,0
449351,414170,0
386276,429289,0
447482,380472,0
487057,419491,0
417123,390478,0
352036,403986,0
422785,401319,0
440615,406477,0
420058,438582,0
478599,417818,0
434657,411923,0
448658,378110,0
440146,407214,0
443426,439634,0
458381,394080,0
434265,400575,0
443917,386101,0
432058,412202,0
422086,435481,0
434213,364386,0
536718,428351,0
410976,453347,0
495554,393437,0
479070,389997,0
443542,340897,0
515913,438358,0
391439,426653,0
338240,434095,0
549405,412323,0
439581,400198,0
455977,424810,0
386438,473476,0
398665,466950,0
426967,465788,0
437129,407856,0
427987,392320,0
500903,440838,0
420284,378528,0
461925,425769,0
491330,390152,0
503592,437423,0
484466,374359,0
411888,389992,0
434407,377935,0
417152,367296,0
439353,421510,0
491690,376480,0
463127,405604,0
523522,421036,0
460460,354449,0
462999,358338,0
462294,430854,0
425037,405183,0
446375,398790,0
449337,397143,0
449242,413180,0
548895,395309,0
401259,455980,0
415226,407322,0
414906,385119,0
407604,360204,0
420875,422299,0
412139,355067,0
474199,395798,0
431223,413097,0
363702,481328,0
338581,453145,0
364152,423549,0
403573,479850,0
444988,409119,0
465093,403472,0
384011,393561,0
433954,427934,0
447044,390008,0
373577,425752,0
413577,395617,0
434536,404043,0
491860,435365,0
329761,428877,0
379089,379399,0
555504,383065,0
460189,425427,0
417813,402395,0
429538,425624,0
497437,449623,0
442148,447891,0
426135,419217,0
469664,357273,0
460786,411841,0
406708,437695,0
325213,404836,0
492971,420304,0
439816,380825,0
435415,406317,0
529025,417483,0
441712,391853,0
479369,390183,0
434571,432133,0
434905,371086,0
446550,442458,0
356109,450797,0
448083,413864,0
379436,429277,0
460882,353241,0
390742,399611,0
323719,475838,0
441720,411212,0
447794,408964,0
345496,411363,0
435780,410225,0
405620,430927,0
426880,396342,0
425532,421129,0
418910,398309,0
482440,369680,0
454748,416690,0
445233,390817,0
460877,410762,0
503835,385151,0
442824,400998,0
452263,409711,0
487316,426397,0
327337,441976,0
443360,407165,0
422583,435558,0
496498,445761,0
434842,344346,0
455385,334397,0
436536,406717,0
462431,420487,0
390023,444232,0
466744,419567,0
471441,423864,0
500347,379760,0
444214,398317,0
412744,399924,0
412665,422847,0
429515,366967,0
434534,444786,0
459917,429610,0
423220,445545,0
455667,432822,0
439400,417658,0
445934,453486,0
401794,352553,0
445851,380408,0
508941,332479,0
438260,411065,0
412092,367366,0
454444,410704,0
444719,417415,0
470376,346079,0
433806,452593,0
462578,394294,0
512033,362994,0
440860,401780,0
433112,412965,0
426665,399387,0
458899,405322,0
410852,454171,0
456461,380999,0
459259,414963,0
451781,353109,0
414817,397561,0
402725,403310,0
516113,409765,0
441118,408636,0
456510,422926,0
403983,400956,0
321457,418287,0
455629,423554,0
492918,411027,0
480708,397762,0
429124,435679,0
434515,401230,0
442310,401921,0
418932,434763,0
408520,455166,0
477859,424472,0
442097,408794,0
439356,406415,0
434868,408711,0
349109,394420,0
521946,360719,0
368540,471484,0
437100,417067,0
824024,787559,0
818289,831273,0
789530,721998,0
771382,788167,0
749027,756974,0
764417,779711,0
762530,788411,0
734155,862290,0
907608,756878,0
804149,811987,0
768308,793393,0
766978,802312,0
760455,812471,0
814173,835300,0
750960,717743,0
749274,831911,0
805217,730053,0
752714,827633,0
745527,747746,0
732176,931588,0
783266,775643,0
666327,785996,0
783665,868106,0
705913,803026,0
789561,784563,0
805776,839319,0
763153,794604,0
741625,894463,0
743052,830814,0
624129,759255,0
774908,838742,0
769663,772884,0
720595,745032,0
731788,697118,0
760001,813633,0
776071,759063,0
701512,876777,0
792070,727537,0
847770,773529,0
741044,789504,0
725853,847961,0
854093,770793,0
760329,790509,0
793849,797489,0
737163,796121,0
758922,810408,0
679341,775488,0
732038,838729,0
872456,769425,0
790706,721114,0
742174,861372,0
838655,700402,0
829638,794205,0
833098,688619,0
751465,774399,0
754485,774571,0
765355,793480,0
768255,782765,0
758763,788610,0
693722,855432,0
749178,808367,0
727290,738567,0
790703,798093,0
745800,780114,0
696935,801426,0
776006,816488,0
798729,741893,0
738759,848362,0
657483,727026,0
741646,775489,0
686728,768701,0
835956,878936,0
723120,783200,0
764925,781215,0
812315,821918,0
801376,742348,0
884411,649033,0
759868,818710,0
828551,747254,0
784097,692956,0
765735,777773,0
854530,642161,0
781607,785314,0
682858,802663,0
720775,788062,0
703244,790894,0
699054,756195,0
805405,778565,0
764916,792332,0
798004,743676,0
781320,708973,0
762092,786522,0
726689,843276,0
591764,940347,0
798659,759452,0
757467,802343,0
763615,803502,0
806395,823798,0
858215,679541,0
882228,748981,0
785688,814117,0
732616,795574,0
745289,783219,0
773747,776875,0
837361,760711,0
710031,846700,0
693194,900410,0
773634,768375,0
729644,874348,0
774575,794290,0
761881,793879,0
766882,782124,0
751499,867089,0
848325,674697,0
752329,837530,0
829941,822767,0
715095,711960,0
783521,887957,0
692474,845855,0
821839,765086,0
821064,822414,0
734246,707053,0
709072,829554,0
724017,864672,0
737954,918027,0
785876,739373,0
781226,853391,0
800367,863227,0
765540,786896,0
766741,798072,0
779010,778429,0
782740,776580,0
774434,783593,0
734424,794141,0
939561,773864,0
837042,751041,0
820757,748773,0
777890,811903,0
636129,852106,0
907393,721034,0
747144,842991,0
754962,773723,0
772489,759886,0
787451,777554,0
714796,837285,0
827687,794675,0
784870,688481,0
736476,723806,0
699134,798736,0
738517,783694,0
762562,792421,0
755334,799969,0
696322,735102,0
862543,688819,0
603650,846384,0
767807,871104,0
768428,799924,0
716876,789640,0
765861,799774,0
692652,774628,0
860150,838700,0
787095,657128,0
906023,826024,0
866204,758084,0
759297,836489,0
760256,850092,0
663395,778483,0
807617,844396,0
871138,795761,0
799735,779632,0
795817,876432,0
695635,804521,0
757678,833741,0
862414,660256,0
778712,709770,0
759317,794819,0
734602,733992,0
815780,678303,0
778391,757064,0
795959,813541,0
720867,890091,0
656205,790465,0
703888,706743,0
772531,784268,0
781158,814333,0
723266,845676,0
836878,702128,0
886245,844062,0
711054,768680,0
711186,828040,0
841019,693715,0
860822,782226,0
763097,794878,0
783731,834547,0
761020,776267,0
763465,792532,0
715678,778073,0
794812,741758,0
737390,763744,0
813455,756834,0
858697,810783,0
767769,811649,0
833219,815682,0
824631,680858,0
765311,803570,0
674347,743027,0
861998,669682,0
677934,712884,0
709556,846146,0
784112,765147,0
607315,763008,0
669205,826892,0
774223,726412,0
763106,794287,0
767305,786774,0
841139,830204,0
701020,787352,0
868104,812458,0
700632,770064,0
734745,797339,0
785038,775065,0
745266,834527,0
793593,749967,0
856702,789298,0
770620,786990,0
782436,771494,0
762122,792489,0
754597,712212,0
788027,799038,0
756084,798397,0
745529,747285,0
880628,829478,0
774302,898594,0
670994,722867,0
769293,792448,0
773696,794736,0
868662,815464,0
769511,752763,0
729697,841805,0
851914,787452,0
729589,682475,0
814895,724796,0
831528,799294,0
769697,795809,0
785288,795240,0
686585,751748,0
834294,765964,0
816281,728672,0
893213,799516,0
682620,736749,0
772384,795690,0
847831,818531,0
781802,746718,0
732072,895412,0
751451,781436,0
746835,750652,0
758865,790386,0
680766,884233,0
694431,873552,0
801531,841983,0
788086,816938,0
745578,679666,0
915239,797756,0
765027,811957,0
634540,742794,0
784288,781699,0
789582,798790,0
788487,731313,0
868336,693070,0
765596,793374,0
773953,811832,0
798002,830921,0
679889,767482,0
755964,816047,0
847256,746461,0
799370,816251,0
806937,773661,0
824361,744995,0
741997,795885,0
776770,757344,0
773402,789866,0
650471,744837,0
815718,846105,0
742318,897152,0
824454,718060,0
816781,826068,0
869148,827393,0
783429,715692,0
840160,800326,0
766167,801324,0
827484,760498,0
626791,816108,0
696018,768899,0
782199,826208,0
756279,793816,0
729195,776202,0
653417,947322,0
766681,774557,0
900668,744312,0
777817,797381,0
721426,856173,0
819081,787946,0
767029,783094,0
800262,733570,0
761616,771503,0
791588,800488,0
765561,751377,0
821350,755248,0
769917,779079,0
763661,792673,0
785170,686138,0
721871,839182,0
734408,799812,0
693945,815312,0
666851,792912,0
730816,836341,0
740100,790097,0
761947,769338,0
724642,874456,0
827223,794418,0
658796,834673,0
774753,743673,0
352440,591366,0
368188,602688,0
306143,572842,0
434638,580776,0
430386,603025,0
397070,538156,0
239697,551539,0
400578,583900,0
359533,591107,0
291128,618687,0
388067,485773,0
246232,596373,0
367642,603960,0
373016,533577,0
350814,700642,0
343918,637750,0
265191,620553,0
383825,497647,0
444121,620876,0
368420,599288,0
307867,555034,0
342262,669768,0
354657,591749,0
387020,577132,0
304776,409398,0
300545,426496,0
370584,568695,0
427786,550297,0
375517,564247,0
301168,527030,0
340239,700854,0
365195,604735,0
373809,573829,0
393647,509849,0
344429,457456,0
363379,551368,0
393409,594209,0
351818,589158,0
369125,536966,0
298844,550555,0
368487,573051,0
368618,532592,0
358595,591279,0
433287,738044,0
385797,634982,0
399309,570386,0
392533,535907,0
372787,597191,0
468178,649024,0
424925,619883,0
455389,512860,0
367536,556687,0
243688,551373,0
365655,574231,0
342357,633859,0
356416,592273,0
381262,644117,0
396104,555689,0
320718,575026,0
307209,579017,0
398299,523676,0
367156,577396,0
390065,580581,0
364231,593643,0
359139,591456,0
359782,587414,0
355110,598032,0
390696,648670,0
324362,601415,0
419022,554520,0
333588,592986,0
347045,629050,0
366419,595245,0
392202,586608,0
380505,501069,0
360132,599607,0
323646,594995,0
410278,627101,0
362505,583068,0
310338,606951,0
388423,596624,0
398654,546946,0
308700,671353,0
416020,579490,0
412272,538545,0
285918,653094,0
329131,537432,0
338857,636327,0
276815,638078,0
334226,573740,0
339491,667775,0
343903,672140,0
351723,591168,0
345625,687294,0
330407,566767,0
312742,484784,0
415113,542512,0
485296,621966,0
350561,589333,0
376911,563380,0
312597,588881,0
301495,525752,0
327593,564629,0
308047,559674,0
367184,571096,0
326100,581935,0
419371,624638,0
363455,593724,0
366942,565041,0
345151,551945,0
253139,697431,0
400723,650047,0
315373,557220,0
346444,632503,0
420495,593820,0
345583,650228,0
362663,580100,0
419076,564989,0
402407,613491,0
385353,604300,0
384531,484484,0
281255,679071,0
401221,816081,0
383964,590239,0
359980,631673,0
337096,614298,0
346649,601528,0
344859,608309,0
354322,599302,0
435227,650474,0
290624,570054,0
375555,668174,0
275057,562020,0
423938,611480,0
292526,604469,0
313813,663352,0
416496,706840,0
353881,678292,0
367547,432917,0
318195,559269,0
382942,583910,0
329630,541942,0
340491,579152,0
481764,577718,0
