% Parse By Nerea.P and Jdihadi.A 
%
@RELATION mysteriouszz1

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2}

@DATA
151977,355871,0
150579,350225,0
146744,349115,0
153002,355877,0
150971,342203,0
150427,348606,0
151629,357810,0
150827,348599,0
147023,347939,0
149487,346090,0
149538,352449,0
148318,343193,0
155319,348017,0
147231,351507,0
148470,349842,0
147748,351738,0
146287,350027,0
149392,352082,0
149133,345863,0
154839,351170,0
149213,344992,0
146635,352128,0
155071,349530,0
153904,352452,0
149274,348236,0
145237,350558,0
148594,353176,0
149507,343722,0
150873,344212,0
149174,344152,0
151402,352810,0
151239,351399,0
146045,347394,0
147002,354417,0
147656,350199,0
148394,344847,0
148986,346692,0
150039,345645,0
140421,352047,0
148555,347964,0
153929,346706,0
146627,347847,0
152953,347664,0
151108,352795,0
149908,351493,0
150577,351009,0
145051,350813,0
149733,350108,0
155072,347522,0
150311,351735,0
150131,347429,0
147678,346395,0
149903,346611,0
150735,352809,0
151348,353222,0
148821,344348,0
149252,349459,0
156399,351433,0
142858,347365,0
157050,353099,0
151067,350907,0
153162,349835,0
144737,347720,0
148134,351944,0
149121,352584,0
151337,351610,0
144718,348717,0
151491,353047,0
146165,346763,0
150209,350475,0
152063,354600,0
151034,349507,0
153424,347687,0
153181,356433,0
147942,349017,0
150813,351471,0
147014,347173,0
145820,350487,0
152925,351762,0
150000,350014,0
149826,351009,0
152881,354078,0
151880,345770,0
151107,350758,0
153954,344130,0
152940,350383,0
150758,356150,0
147817,352743,0
147940,349772,0
153770,349313,0
144903,351152,0
149923,353318,0
143837,349430,0
153227,355403,0
152725,347705,0
150004,343715,0
149776,347623,0
142138,348587,0
151838,349011,0
143067,346641,0
142666,353474,0
150253,344940,0
147001,348153,0
151301,347080,0
152141,348722,0
152712,348175,0
147814,351287,0
151421,346866,0
150318,347450,0
152612,350579,0
151695,353580,0
152839,344449,0
149583,355621,0
149535,347190,0
153187,352357,0
143284,352631,0
148404,354003,0
145982,347970,0
148790,349956,0
152051,349694,0
152611,348355,0
146790,350534,0
148510,350979,0
150433,348935,0
149077,350324,0
150954,358508,0
151265,350103,0
147059,351941,0
149441,348489,0
143258,347665,0
153622,349274,0
148011,351577,0
146193,347097,0
149197,344090,0
145482,349716,0
149934,348620,0
148227,350704,0
156887,350955,0
153600,352654,0
142104,352045,0
151396,345969,0
145579,344761,0
149193,351500,0
150520,351016,0
152365,347281,0
149137,353807,0
154985,350602,0
148479,350237,0
151036,350965,0
152102,352583,0
150269,354824,0
152786,349454,0
151022,344657,0
147520,352941,0
144291,346510,0
155877,354501,0
148088,347954,0
150327,354726,0
151781,347642,0
150359,346535,0
147139,352725,0
148521,345563,0
149605,352102,0
154677,351845,0
147278,349277,0
152481,349174,0
150976,356572,0
149260,348748,0
146658,349067,0
149101,346956,0
149726,347413,0
145353,347699,0
150608,355440,0
147400,348512,0
149702,347799,0
151063,348696,0
147139,351962,0
149088,345769,0
151107,352084,0
144195,345231,0
153276,349916,0
157667,345018,0
153034,351990,0
149001,352080,0
151355,347972,0
146724,350672,0
155938,351106,0
152975,353945,0
152490,350653,0
147230,352994,0
151012,349734,0
148235,347784,0
149015,349782,0
148197,349193,0
146756,352450,0
147126,349536,0
149336,347287,0
144628,348976,0
151921,353932,0
149627,348657,0
152211,348149,0
150853,353181,0
151563,350475,0
145310,348390,0
146774,347353,0
148586,345202,0
150347,350517,0
153569,349359,0
149083,350912,0
153989,345816,0
151503,354309,0
153713,351904,0
150401,345111,0
147923,353118,0
145315,347683,0
150492,351000,0
152588,350949,0
149075,347144,0
148290,340826,0
149024,351587,0
146532,348577,0
148441,347963,0
149428,351261,0
150145,347844,0
149798,352092,0
151933,350668,0
150346,346915,0
155736,353207,0
150987,351592,0
155706,354510,0
147713,346963,0
151665,347350,0
149177,350904,0
151898,352289,0
151878,352793,0
143087,349329,0
145804,348838,0
145443,351598,0
151271,356308,0
154649,353248,0
148967,350163,0
152569,348449,0
151725,351745,0
146674,348144,0
151257,350876,0
147622,352211,0
154795,353388,0
149897,351840,0
155173,354853,0
148656,355690,0
151864,344216,0
149801,344384,0
143606,346458,0
146894,343403,0
151937,349070,0
149826,348924,0
146462,350434,0
148019,350702,0
150789,347920,0
146860,347127,0
153083,352805,0
147974,348596,0
155720,346258,0
146585,349691,0
150630,350705,0
145190,348226,0
147712,351859,0
148124,350523,0
151269,349457,0
152979,350159,0
150950,351537,0
148820,348493,0
152579,346939,0
152526,349763,0
150380,350444,0
151806,351784,0
151305,350036,0
146879,348249,0
152402,352117,0
147922,349435,0
148090,352348,0
150560,349773,0
149028,349883,0
149583,349669,0
151883,347290,0
153310,347414,0
149374,346913,0
151036,355719,0
149246,349295,0
150726,353032,0
151391,351238,0
148049,355655,0
150869,353004,0
151901,346330,0
150292,349000,0
155470,353353,0
148076,350714,0
147669,356894,0
144466,349296,0
152879,345405,0
152742,351671,0
149747,347106,0
152841,350440,0
150581,353450,0
150920,351062,0
150357,350979,0
151391,349519,0
150321,349571,0
158814,350557,0
146311,340824,0
144136,350651,0
146393,352755,0
146543,345571,0
148629,345074,0
149467,351901,0
149309,345188,0
151712,344887,0
151231,352606,0
152376,348179,0
155623,354479,0
153868,346321,0
145942,347661,0
142635,350024,0
152852,352014,0
144195,350891,0
150211,350624,0
150112,349288,0
157043,348882,0
149781,351490,0
148396,348622,0
150746,351401,0
150777,353500,0
150222,342945,0
148075,355485,0
146134,347625,0
151001,354242,0
145753,354457,0
146736,345052,0
154210,350978,0
148675,360774,0
149556,349280,0
152845,351815,0
149051,350946,0
153255,354315,0
148909,353322,0
153203,347342,0
151990,348819,0
149326,351013,0
147262,349542,0
146701,357646,0
149146,351295,0
148614,351238,0
148708,347235,0
153110,346197,0
149059,352405,0
153617,349741,0
148319,351874,0
153076,347691,0
148348,352654,0
150558,344350,0
153070,355236,0
148691,352533,0
148614,350208,0
156335,346980,0
153007,349050,0
148634,350664,0
152052,354005,0
148861,346634,0
152232,354298,0
154477,359157,0
144926,347934,0
153254,351800,0
154610,348393,0
150150,344613,0
155522,355179,0
150491,352233,0
146088,348002,0
143064,349663,0
148946,349171,0
152256,345626,0
151004,341031,0
151308,349981,0
148175,348362,0
150455,348231,0
144818,346820,0
147596,344042,0
147411,348099,0
151644,350672,0
149955,346655,0
146346,351052,0
149970,349139,0
147819,349463,0
147892,345293,0
152733,347868,0
150359,351326,0
151260,347641,0
152795,350788,0
150570,356280,0
151742,352676,0
152160,353480,0
153702,357797,0
151505,353849,0
154466,351698,0
150071,356147,0
149849,347138,0
155380,348392,0
148388,356189,0
149991,351429,0
152909,350158,0
150474,351489,0
154443,349613,0
153270,349408,0
150922,348875,0
147541,348011,0
151792,347210,0
145628,349374,0
150773,348269,0
152557,354792,0
150674,350808,0
152782,353492,0
156447,350205,0
152922,350036,0
150844,354043,0
152029,354824,0
151346,350238,0
145842,354910,0
148683,351365,0
153873,351547,0
149862,356883,0
151842,355016,0
146817,352536,0
150204,351286,0
151898,348496,0
145695,349207,0
151099,355843,0
149425,343582,0
147029,347699,0
149881,349394,0
144003,349867,0
143271,343714,0
146278,351292,0
146868,351983,0
146291,346671,0
144544,348639,0
150911,346273,0
144959,354607,0
150349,351210,0
152489,349459,0
149993,347087,0
150294,350340,0
148804,355180,0
145311,350397,0
149861,351098,0
153038,346527,0
155497,351072,0
148640,352306,0
144854,345139,0
150526,353603,0
151190,357876,0
149282,345026,0
146367,343134,0
156402,350412,0
142539,351642,0
148387,349582,0
145821,349083,0
147988,349819,0
151005,346751,0
150437,344871,0
147752,354751,0
152457,351166,0
151968,346460,0
152047,353590,0
148654,345783,0
153316,349948,0
152089,352540,0
157933,348148,0
153363,349237,0
153659,350459,0
150168,356160,0
145926,351037,0
148826,348626,0
147604,349051,0
148217,348940,0
151756,354287,0
148239,348929,0
147169,347226,0
148706,350628,0
149491,349651,0
151294,352625,0
146988,352718,0
151003,353521,0
150247,352061,0
154188,352409,0
149326,355921,0
149575,346308,0
146296,348537,0
145619,344229,0
150982,352991,0
149211,349989,0
151593,349217,0
147177,344303,0
156035,351181,0
150387,349221,0
153311,346068,0
149282,346286,0
149486,347551,0
152182,349431,0
151757,344988,0
146457,349073,0
145153,351453,0
146528,348468,0
145523,347356,0
150188,350976,0
148700,353334,0
148836,348478,0
145696,348101,0
152465,345729,0
151390,347063,0
149717,351878,0
153229,349965,0
147236,352129,0
151311,352239,0
151102,351293,0
151104,352523,0
147694,354563,0
151034,351918,0
148372,351177,0
147165,349581,0
146195,345711,0
153282,348739,0
147325,350758,0
149453,346448,0
146178,351091,0
149060,350921,0
139779,349293,0
146563,350605,0
145489,349624,0
146792,349610,0
149326,349905,0
148971,352822,0
156149,350330,0
148192,341509,0
149209,348391,0
145037,350120,0
148490,352869,0
145769,353920,0
150096,347047,0
152698,352664,0
151278,350876,0
147784,349123,0
144844,349562,0
154617,350373,0
156483,351090,0
150381,350786,0
146870,347574,0
153788,347091,0
148126,352851,0
148514,349160,0
152803,354731,0
145620,346654,0
143812,347512,0
151330,354605,0
151267,354556,0
150301,346792,0
151571,350807,0
153422,354562,0
153069,354500,0
148202,345777,0
152561,355348,0
150548,352137,0
148401,350555,0
146226,348913,0
152046,347165,0
148882,350187,0
150147,349207,0
147492,357018,0
145097,350108,0
150543,349509,0
149803,349936,0
153792,348451,0
152535,356772,0
153331,352337,0
147632,349999,0
147039,353238,0
145987,349494,0
151575,349850,0
158820,349131,0
152301,348293,0
147555,354804,0
152646,352683,0
146432,349917,0
145495,354912,0
152269,350301,0
147540,350667,0
150999,345632,0
154448,351940,0
151268,345573,0
152940,347184,0
144922,352479,0
152092,351314,0
156763,347932,0
151711,348918,0
145127,350320,0
149358,350628,0
148419,344457,0
151211,346327,0
151303,344552,0
151282,349900,0
148850,344470,0
148105,352019,0
148136,346650,0
152699,346789,0
144140,355048,0
149344,356738,0
150855,347508,0
147936,349677,0
151509,356327,0
149774,348278,0
147033,355107,0
150510,352630,0
149152,350090,0
148704,348759,0
147751,355102,0
150194,352257,0
144162,347425,0
148740,351110,0
148281,347066,0
147116,350180,0
152064,355026,0
147678,351441,0
151710,347781,0
153086,351403,0
149504,347755,0
150878,356441,0
152022,344558,0
149744,347899,0
151710,352598,0
146007,347020,0
153511,350407,0
146871,351747,0
144217,353379,0
154378,347521,0
149802,349446,0
151420,348658,0
148851,349526,0
146773,350840,0
140282,347082,0
151980,352716,0
149093,351252,0
149376,348451,0
151283,350997,0
145512,352648,0
147693,352894,0
153628,352465,0
151891,349985,0
145948,347644,0
143033,350008,0
148194,348353,0
150677,349023,0
152980,353208,0
150296,354583,0
146451,351520,0
150968,356557,0
146293,344818,0
146961,349768,0
147933,350093,0
146112,354691,0
149143,351492,0
147154,348696,0
149097,351653,0
148538,351875,0
148704,350445,0
148408,343461,0
153900,353609,0
151930,339207,0
150187,350363,0
145361,344655,0
144859,348369,0
143787,353779,0
158238,349208,0
153075,356340,0
150813,352530,0
146919,348916,0
146375,346795,0
151732,348613,0
154949,351673,0
144645,342006,0
148579,351793,0
149733,350853,0
143701,351947,0
152660,356708,0
148689,348850,0
156047,347519,0
148764,353588,0
151294,352944,0
146387,349189,0
148024,347935,0
146304,350414,0
151241,346569,0
154117,350620,0
148123,347805,0
151380,347560,0
148405,352886,0
150323,350128,0
153783,354629,0
150380,346620,0
146721,350428,0
147290,346437,0
149463,351893,0
149394,354046,0
147262,352947,0
150571,343401,0
154005,352546,0
149206,349948,0
149353,350987,0
143038,347581,0
147551,344560,0
145594,352369,0
148779,348282,0
151662,349129,0
154817,351011,0
155687,358550,0
149630,357180,0
148987,345750,0
152585,348767,0
151550,353262,0
152420,343719,0
152461,354160,0
145319,348540,0
151709,354574,0
149711,347203,0
147596,346857,0
147807,357063,0
154052,352255,0
147439,348769,0
146089,346359,0
150679,353540,0
156359,351712,0
150081,342885,0
150975,347255,0
147033,359048,0
155294,350492,0
150395,343748,0
151676,347374,0
146989,348378,0
152701,352456,0
151231,349611,0
146344,349954,0
150126,349956,0
148575,346836,0
150345,353725,0
149208,348771,0
149399,348482,0
146734,350287,0
148978,349687,0
152424,348601,0
155517,350952,0
146330,356281,0
157518,352455,0
154826,348421,0
150533,347317,0
149048,349153,0
147791,344820,0
152633,356008,0
147803,350423,0
148539,346193,0
152794,350659,0
151379,345596,0
152836,352116,0
151596,349589,0
148732,350005,0
148375,350976,0
152518,352938,0
147878,347240,0
153753,345759,0
152500,349923,0
150910,347502,0
150010,351338,0
151156,344280,0
161152,353817,0
149644,350928,0
145078,346010,0
156056,349607,0
151929,352829,0
147951,357430,0
158277,349723,0
151742,354522,0
150930,347385,0
147540,350405,0
146632,349010,0
144408,350511,0
148663,348299,0
146670,345195,0
152048,349353,0
148996,351283,0
155594,348967,0
154777,349898,0
150519,351317,0
149106,351607,0
153643,348056,0
146374,348793,0
152130,352952,0
147884,350829,0
148734,345632,0
147876,354658,0
151820,348242,0
147539,347556,0
146637,345184,0
151749,349830,0
148661,349543,0
151143,349099,0
148887,347247,0
150852,344860,0
141890,358668,0
151473,354870,0
155861,349457,0
153287,349967,0
152881,351417,0
149242,349886,0
150572,348263,0
150772,353016,0
150305,346449,0
147374,355896,0
148886,344341,0
149447,348927,0
148480,352594,0
152646,350636,0
158027,346073,0
145815,352482,0
150406,350554,0
145439,346981,0
154119,351682,0
154459,352825,0
144743,356347,0
156146,350320,0
146570,348731,0
150717,348483,0
153475,344284,0
150465,351687,0
157260,344262,0
158704,350021,0
150437,349178,0
143969,352056,0
148846,341165,0
147318,352620,0
147582,348124,0
146434,345575,0
150247,349997,0
156662,351400,0
147736,348439,0
149113,345288,0
153689,354165,0
153835,351004,0
151535,347929,0
153245,354152,0
152753,351431,0
148793,345891,0
151356,352090,0
149054,344256,0
147154,346387,0
152007,350678,0
150213,351315,0
149408,350163,0
150923,344010,0
153123,352888,0
151243,354094,0
150615,353734,0
150885,348294,0
150162,348777,0
147551,346554,0
152488,351036,0
154455,351239,0
148311,347404,0
156096,353503,0
149443,352626,0
149229,351991,0
147162,347345,0
147494,345538,0
146986,351751,0
151119,354665,0
155050,346446,0
151668,343219,0
152701,354789,0
154243,350230,0
142096,352915,0
149470,353048,0
151116,346277,0
152268,348868,0
145874,346960,0
146819,350247,0
152500,353920,0
149631,350139,0
151749,343567,0
146962,353583,0
144833,349492,0
152407,348795,0
153774,343760,0
155161,351693,0
145155,350287,0
145773,350643,0
145339,346142,0
149868,347689,0
148054,346922,0
154156,356040,0
145399,346959,0
144490,348830,0
150649,347264,0
153772,353243,0
147461,349708,0
145998,349829,0
149528,352909,0
144825,351607,0
150055,352478,0
152620,343551,0
150689,350761,0
143962,352437,0
148302,350931,0
149045,352742,0
155735,357248,0
152893,354218,0
149819,346448,0
154141,347802,0
146696,349286,0
148899,347868,0
154467,350198,0
154751,354339,0
152310,348559,0
151552,349255,0
148147,349099,0
152356,352358,0
147381,353000,0
151817,349711,0
150891,349091,0
153603,353298,0
148653,352141,0
152012,351737,0
152508,360528,0
147159,349816,0
150494,351123,0
155051,350242,0
150356,351975,0
149024,348251,0
151444,353315,0
149130,355668,0
151401,350408,0
149574,349742,0
149942,348221,0
151457,348656,0
154308,345071,0
151429,349974,0
155213,347748,0
143586,353310,0
148579,350348,0
150746,350247,0
147359,354136,0
145965,344010,0
151951,351232,0
151938,346865,0
150915,348067,0
151250,350938,0
147247,352530,0
148426,347210,0
149663,351707,0
147825,354371,0
151049,347414,0
157479,347626,0
148475,349811,0
152047,352177,0
146729,349678,0
154236,347855,0
146935,350056,0
150660,350718,0
148044,348406,0
151619,346636,0
150036,351373,0
149861,350040,0
159326,349790,0
148008,347815,0
149852,348411,0
158484,348120,0
146374,346365,0
151749,354156,0
146596,348900,0
153259,344886,0
151036,348567,0
152062,353543,0
149118,348219,0
150775,355670,0
154656,348013,0
142805,346911,0
144835,346233,0
151314,353793,0
147929,347968,0
149063,351219,0
145266,344341,0
147139,347912,0
148722,351946,0
147705,345742,0
147260,349884,0
148666,351592,0
147019,355298,0
154243,352441,0
146874,352666,0
155749,349460,0
148816,348060,0
145409,349719,0
148044,346994,0
152955,353826,0
153339,352775,0
150507,353079,0
150909,354058,0
152001,349861,0
145386,347723,0
148160,351470,0
144213,353046,0
148580,352559,0
153002,353275,0
152269,354966,0
157235,351653,0
150527,353841,0
143181,349281,0
155342,353018,0
154055,345989,0
148158,354668,0
150704,344486,0
152465,350894,0
151217,349032,0
152202,346574,0
149644,351021,0
149877,351033,0
150279,354468,0
147503,350181,0
154500,352267,0
150020,350767,0
152171,354835,0
147296,353287,0
146600,349694,0
149712,350362,0
149201,355519,0
153778,349624,0
151917,352891,0
151709,347407,0
145431,347146,0
146940,352409,0
150639,352104,0
148900,353219,0
154080,348416,0
154241,353627,0
148163,350357,0
152767,350127,0
154413,355756,0
151015,354623,0
155134,343431,0
153360,351458,0
150677,347392,0
152773,349335,0
150615,348066,0
148688,354980,0
151134,354018,0
150115,351759,0
148847,352098,0
155600,352002,0
150700,352222,0
158634,351654,0
149063,349345,0
151784,351776,0
155005,349525,0
158631,349622,0
150960,349247,0
147501,349473,0
152541,350279,0
145826,357549,0
149134,346065,0
150860,346714,0
154710,351245,0
154545,350295,0
149913,347694,0
152922,351321,0
148984,352268,0
152091,346579,0
156057,349322,0
150496,345997,0
149050,350168,0
148419,350357,0
152266,352374,0
154229,347005,0
156722,351608,0
150171,349566,0
150516,354431,0
147999,350765,0
155098,348820,0
149761,349256,0
148503,348163,0
156907,355218,0
152561,348648,0
152265,345171,0
146820,349049,0
151372,353735,0
151645,352251,0
146546,350171,0
149286,355546,0
148720,348023,0
151669,350982,0
146816,346938,0
153444,347865,0
155644,349481,0
149039,351942,0
149972,356460,0
151602,352674,0
153805,347010,0
151651,349520,0
151256,348381,0
148473,348926,0
149268,353640,0
151940,351381,0
155322,353652,0
151797,352078,0
146186,347124,0
151369,353066,0
149709,345722,0
149228,352439,0
149307,351817,0
147218,353184,0
148986,345431,0
147519,349111,0
148846,349941,0
150371,350353,0
150551,352813,0
149318,352136,0
149517,352003,0
150107,350572,0
151449,355418,0
154053,349382,0
151961,350514,0
149093,348095,0
151891,349996,0
149224,352205,0
144369,345575,0
142577,349858,0
144581,347146,0
149250,352406,0
148041,343620,0
147723,343619,0
150129,355124,0
147916,349321,0
148006,343608,0
151928,344887,0
152474,349974,0
157705,351738,0
150956,351158,0
150184,353376,0
148184,350866,0
149383,349707,0
149840,353281,0
144448,355923,0
149186,350003,0
152370,349480,0
148195,353087,0
151563,348560,0
153135,345647,0
153406,350006,0
152457,351017,0
142854,349744,0
148215,346304,0
152851,348407,0
151248,347987,0
150015,353007,0
151382,349727,0
153574,352401,0
150486,351932,0
147601,349154,0
149430,343711,0
149343,351076,0
152836,352499,0
151304,347762,0
151731,350120,0
150467,348657,0
148854,355239,0
150193,349923,0
150685,350710,0
145579,346261,0
150566,347743,0
152933,346025,0
149652,352258,0
154972,352408,0
151772,347571,0
148671,358953,0
149513,352843,0
149130,351190,0
150762,356105,0
152387,342512,0
149077,349621,0
151450,350067,0
155551,351184,0
152946,347028,0
152610,351927,0
147423,342766,0
148311,350169,0
150767,351458,0
149682,349839,0
144861,350632,0
145211,347118,0
153245,352054,0
147603,348581,0
156572,345437,0
142973,348321,0
151419,348191,0
150002,346776,0
147609,351350,0
151279,350255,0
147490,348947,0
152719,348548,0
150211,355296,0
144816,353172,0
142332,348638,0
149102,350183,0
153623,355121,0
150573,355700,0
150172,353486,0
152175,349192,0
145594,347726,0
154507,352816,0
147173,347000,0
150119,346643,0
148850,348767,0
150473,353055,0
143851,349886,0
154819,351253,0
151726,353712,0
156356,351374,0
154480,346866,0
150036,352653,0
147030,351202,0
144501,349172,0
150054,348706,0
150693,348356,0
153307,350255,0
146993,347181,0
152513,348640,0
150226,345345,0
147553,348123,0
152448,348064,0
150840,351902,0
149257,354504,0
155937,353852,0
151927,353486,0
149651,352093,0
150877,351808,0
150275,352387,0
150549,347759,0
151434,352765,0
148092,346038,0
147480,351695,0
151140,347495,0
155961,347543,0
149030,348476,0
146797,345581,0
149246,349975,0
148469,353342,0
148965,349112,0
151504,351710,0
149589,350469,0
148120,353625,0
148597,349362,0
145818,350504,0
147282,357493,0
145532,353160,0
148368,346899,0
146569,353180,0
147764,346868,0
149046,349936,0
146204,350531,0
149939,352731,0
151076,348858,0
146954,351388,0
153523,355921,0
144984,343503,0
148761,346488,0
145305,353290,0
148910,348966,0
145813,349461,0
148182,352725,0
147658,356760,0
146253,345529,0
143470,346487,0
151787,349935,0
156325,350634,0
157031,351039,0
148444,348861,0
149855,353823,0
148527,346991,0
150240,350666,0
147095,352824,0
143930,350574,0
149885,348031,0
146126,349992,0
143984,348400,0
157508,348864,0
149262,354184,0
151277,349506,0
153771,348558,0
144672,347089,0
151306,350512,0
151587,345452,0
150263,344847,0
150499,350657,0
148330,345775,0
152287,348971,0
147312,352171,0
147482,352650,0
152294,355089,0
155333,347357,0
148778,352573,0
148403,350864,0
151290,354070,0
153391,351032,0
153061,352871,0
150854,353671,0
147994,348504,0
151991,348748,0
149749,345793,0
154354,350160,0
145547,350673,0
150447,347706,0
154078,350634,0
148435,348722,0
148024,348444,0
147048,352157,0
149119,352480,0
149366,353550,0
150432,346629,0
147207,349292,0
150261,352087,0
148090,345739,0
148834,355946,0
147349,350469,0
149107,348196,0
161289,354379,0
160776,352264,0
153627,350706,0
152490,348109,0
145958,344041,0
148151,346783,0
148041,347773,0
151693,351593,0
151527,352086,0
150343,347563,0
148924,352498,0
147072,351807,0
150017,349607,0
153602,347367,0
151351,352942,0
150572,349649,0
152079,347019,0
151848,350979,0
144888,351136,0
150059,345407,0
148653,355738,0
143568,342595,0
145799,344435,0
148988,353750,0
152610,351284,0
149275,348578,0
150829,350119,0
147160,352017,0
143178,346587,0
150297,352950,0
146992,351893,0
153708,350229,0
155487,351150,0
148825,347904,0
153772,347682,0
153016,349079,0
145525,352789,0
149895,349235,0
150826,348662,0
151654,347084,0
152140,346648,0
152133,350283,0
152145,353488,0
149012,353776,0
151199,351882,0
142876,348315,0
146305,348474,0
153801,351531,0
147911,352741,0
151036,353169,0
154769,343810,0
147189,349573,0
146966,346655,0
148442,348361,0
151395,355599,0
149352,347489,0
146908,344393,0
145026,350060,0
148829,349491,0
149301,348623,0
148308,352598,0
149172,351698,0
146536,350836,0
151737,349302,0
143123,350414,0
150457,349129,0
152116,350797,0
147316,351546,0
149819,351051,0
150923,347975,0
148056,348116,0
149957,346723,0
151303,353268,0
147036,349622,0
152641,348197,0
153461,352479,0
151016,348494,0
150048,351408,0
146318,354404,0
151565,353107,0
146155,349112,0
155031,350145,0
151665,356262,0
150837,349546,0
148755,350823,0
143118,350337,0
146219,352532,0
151155,350793,0
157629,351915,0
152341,351248,0
150980,358559,0
148286,352585,0
150387,347281,0
153043,346474,0
149197,344839,0
155982,356388,0
146141,347037,0
148810,353003,0
150166,351696,0
143821,344578,0
151788,356544,0
150246,351762,0
150255,355752,0
152513,351329,0
153300,350895,0
152537,347046,0
148517,349970,0
149853,350417,0
151118,345326,0
146026,349543,0
146724,350186,0
148650,347596,0
150246,351316,0
155663,346751,0
152521,348447,0
148601,350192,0
148011,347897,0
154850,351812,0
158644,349723,0
150529,347303,0
148486,352780,0
145533,351441,0
153083,352106,0
150916,352247,0
153685,353545,0
147126,352830,0
150761,350182,0
147932,348376,0
154032,350055,0
148257,353721,0
149724,346203,0
148900,348114,0
153143,353597,0
151355,352797,0
146824,348123,0
147999,349149,0
146693,349179,0
151599,349293,0
151050,342417,0
144828,348138,0
143970,350369,0
149872,357701,0
152205,345618,0
150534,348054,0
145118,348299,0
145093,346544,0
152742,348154,0
149540,343900,0
148779,349524,0
154162,348785,0
147481,351431,0
150428,350223,0
151321,353486,0
152593,355359,0
147298,350113,0
151130,346218,0
158691,351637,0
145216,353921,0
151372,349837,0
149273,351147,0
147385,346698,0
147369,354485,0
151574,351428,0
157323,349404,0
147490,344482,0
151711,348007,0
148232,346591,0
156250,349075,0
151722,351263,0
149564,352566,0
151960,350686,0
149982,350262,0
153501,351529,0
149413,358289,0
146454,350692,0
150779,350521,0
154936,355458,0
146216,349903,0
149234,347806,0
153178,353250,0
143928,348267,0
151978,350834,0
152381,352995,0
150675,352610,0
147564,344712,0
149977,342566,0
150295,347822,0
152958,355493,0
152098,350949,0
148892,349412,0
